,timestamp,MagneticRotationSensor,Device
680,1746468689549,282.331962789552,Laptop
681,1746468689607,254.7886682030412,Laptop
682,1746468689667,231.24501001584963,Laptop
683,1746468689727,211.26072512682896,Laptop
684,1746468689787,194.3525207418869,Laptop
685,1746468689847,179.87327999207236,Laptop
686,1746468689908,167.05557630378075,Laptop
687,1746468689968,156.05515402863136,Laptop
688,1746468690026,147.23716297171055,Laptop
689,1746468690086,140.93591280227452,Laptop
690,1746468690147,137.29056216859695,Laptop
691,1746468690209,136.20964439796583,Laptop
692,1746468690266,137.3717239731027,Laptop
693,1746468690327,141.5295120759215,Laptop
694,1746468690387,149.53698059466328,Laptop
695,1746468690447,161.14505938544056,Laptop
696,1746468690509,176.26040491014564,Laptop
697,1746468690568,193.17504646850708,Laptop
698,1746468690628,213.36619324113403,Laptop
699,1746468690686,236.89761745362665,Laptop
700,1746468690746,263.82175240435095,Laptop
701,1746468690806,294.4462653981874,Laptop
702,1746468690868,327.064774346181,Laptop
703,1746468690927,358.5649478693821,Laptop
704,1746468690986,388.4954266606688,Laptop
705,1746468691048,418.63829114470815,Laptop
706,1746468691106,447.9948135882564,Laptop
707,1746468691167,476.96773204847614,Laptop
708,1746468691227,502.7460761823002,Laptop
709,1746468691288,523.1124570263569,Laptop
710,1746468691346,538.267947808848,Laptop
711,1746468691407,549.3792960920094,Laptop
712,1746468691468,554.8908176997093,Laptop
713,1746468691527,554.4790195411757,Laptop
714,1746468691587,547.3691758179489,Laptop
715,1746468691649,533.2698914467628,Laptop
716,1746468691708,514.7099843012348,Laptop
717,1746468691767,494.3335865641486,Laptop
718,1746468691827,472.2576432754484,Laptop
719,1746468691886,450.3224305410972,Laptop
720,1746468691947,430.1345001664177,Laptop
721,1746468692007,411.8298679705324,Laptop
722,1746468692066,394.413161902918,Laptop
723,1746468692127,376.9754827536148,Laptop
724,1746468692187,360.3396198630765,Laptop
725,1746468692247,343.5604584115388,Laptop
726,1746468692306,327.09730424169607,Laptop
727,1746468692369,311.01774307148395,Laptop
728,1746468692428,295.6893465313201,Laptop
729,1746468692487,280.97415264038216,Laptop
730,1746468692546,267.68744831858703,Laptop
731,1746468692607,255.69804446994732,Laptop
732,1746468692666,244.674753088986,Laptop
733,1746468692729,235.64403803323432,Laptop
734,1746468692788,229.30587198530475,Laptop
735,1746468692847,226.35091022159315,Laptop
736,1746468692907,227.7440556316775,Laptop
737,1746468692967,235.27345313371492,Laptop
738,1746468693028,249.28184579790283,Laptop
739,1746468693088,268.50120738999414,Laptop
740,1746468693146,290.3150926125912,Laptop
741,1746468693207,313.8683605894699,Laptop
742,1746468693268,339.0117452281466,Laptop
743,1746468693327,365.39431582854513,Laptop
744,1746468693388,393.00086659983936,Laptop
745,1746468693448,418.966107035488,Laptop
746,1746468693506,444.2532280686702,Laptop
747,1746468693566,470.4109930492509,Laptop
748,1746468693626,499.3051224379772,Laptop
749,1746468693687,526.5334263179083,Laptop
750,1746468693750,549.1215285797904,Laptop
751,1746468856447,55.949516228458585,Charger
752,1746468856506,55.71115573130981,Charger
753,1746468856566,55.57711116241963,Charger
754,1746468856628,55.70856273062391,Charger
755,1746468856695,55.83190367571267,Charger
756,1746468856746,56.10462548877733,Charger
757,1746468856806,56.25217087352236,Charger
758,1746468856866,56.47392117051198,Charger
759,1746468856927,56.55985321470014,Charger
760,1746468856986,56.52882550811615,Charger
761,1746468857047,56.41388854953656,Charger
762,1746468857106,56.26237763505108,Charger
763,1746468857166,55.97362581088323,Charger
764,1746468857226,55.6375333993101,Charger
765,1746468857286,55.50021832197661,Charger
766,1746468857347,55.53561844381665,Charger
767,1746468857406,55.47403235136832,Charger
768,1746468857467,55.77917494147143,Charger
769,1746468857526,56.00847424093204,Charger
770,1746468857587,55.967019063071625,Charger
771,1746468857646,56.15263220700154,Charger
772,1746468857707,56.09348891843536,Charger
773,1746468857766,56.04236345697724,Charger
774,1746468857827,55.75113097390804,Charger
775,1746468857888,55.46551226482428,Charger
776,1746468857947,55.22299555324898,Charger
777,1746468858008,55.16750360214062,Charger
778,1746468858066,55.17470676395402,Charger
779,1746468858126,55.24956437130116,Charger
780,1746468858187,55.40514802343571,Charger
781,1746468858247,55.4468725969321,Charger
782,1746468858306,55.5960706267642,Charger
783,1746468858367,55.82527701357832,Charger
784,1746468858428,55.87307671840343,Charger
785,1746468858486,55.64527993094013,Charger
786,1746468858547,55.389218167365485,Charger
787,1746468858607,55.11394851945753,Charger
788,1746468858668,55.12253438813744,Charger
789,1746468858727,55.109165865666526,Charger
790,1746468858787,55.19464262855119,Charger
791,1746468858848,55.185378724670485,Charger
792,1746468858907,55.22617777194065,Charger
793,1746468858966,55.49677421744977,Charger
794,1746468859026,55.72501561920655,Charger
795,1746468859089,55.86243320955332,Charger
796,1746468859147,55.66437358998967,Charger
797,1746468859207,55.60774557715292,Charger
798,1746468859267,55.40598057728188,Charger
799,1746468859328,55.23437726072881,Charger
800,1746468859386,55.187661898808685,Charger
801,1746468859447,55.1402450778463,Charger
802,1746468859506,55.21745242137297,Charger
803,1746468859567,55.21965618860162,Charger
804,1746468859627,55.51291490319027,Charger
805,1746468859686,55.62789409018006,Charger
806,1746468859749,55.83554172194669,Charger
807,1746468859806,55.98020007456518,Charger
808,1746468859866,55.849833100181904,Charger
809,1746468859927,55.70001519787685,Charger
810,1746468859987,55.536594385031016,Charger
811,1746468860046,55.53596175469927,Charger
812,1746468860106,55.38952477898838,Charger
813,1746468860168,55.52669608850453,Charger
814,1746468860227,55.5793809283722,Charger
815,1746468860286,55.7515492578533,Charger
816,1746468860347,55.94499168594878,Charger
817,1746468860408,56.04533918073231,Charger
818,1746468860467,56.016837599553966,Charger
819,1746468860527,56.05390426379903,Charger
820,1746468860586,55.96654308677301,Charger
821,1746468860647,55.75707482932752,Charger
822,1746468860708,55.58918110948782,Charger
823,1746468860767,55.38757191306624,Charger
824,1746468860828,55.405272213332864,Charger
825,1746468860886,55.53161600729691,Charger
826,1746468860947,55.58066396239162,Charger
827,1746468861007,55.5245533023276,Charger
828,1746468861067,55.65778843856244,Charger
829,1746468861126,55.743558088383615,Charger
830,1746468861187,55.802658099235614,Charger
831,1746468861247,55.632461840908334,Charger
832,1746468861306,55.46895603289958,Charger
833,1746468861367,55.251370059499,Charger
834,1746468861427,55.24378121654932,Charger
835,1746468861487,55.08214382427682,Charger
836,1746468861547,55.1028345562369,Charger
837,1746468861607,55.174354636994565,Charger
838,1746468861667,55.24002583721473,Charger
839,1746468861727,55.48172445613274,Charger
840,1746468861786,55.63802942326439,Charger
841,1746468861846,55.817189282217406,Charger
842,1746468861909,55.913837585721765,Charger
843,1746468861967,56.02637449960092,Charger
844,1746468862026,56.06882779101441,Charger
845,1746468862086,56.005154301717226,Charger
846,1746468862148,55.963576656718246,Charger
847,1746468862206,55.95738233238458,Charger
848,1746468862267,56.02134159085509,Charger
849,1746468862327,56.174067961138256,Charger
850,1746468862387,56.1526251385932,Charger
851,1746468862446,56.26046200693645,Charger
852,1746468862506,56.20069595012911,Charger
853,1746468862567,56.28332425232178,Charger
854,1746468862626,56.49608813137242,Charger
855,1746468862686,56.59938048168596,Charger
856,1746468862746,56.45172084566632,Charger
857,1746468862807,56.30390031277268,Charger
858,1746468862866,56.21085423483661,Charger
859,1746468862927,56.123211706043925,Charger
860,1746468862986,56.14443315542402,Charger
861,1746468863046,56.227232164765546,Charger
862,1746468863106,56.10469234357216,Charger
863,1746468863166,55.95248305752774,Charger
864,1746468863228,55.92347899919272,Charger
865,1746468863287,55.89031903074112,Charger
866,1746468863348,55.89562499104774,Charger
867,1746468863407,55.80640635141159,Charger
868,1746468863468,55.585733203118494,Charger
869,1746468863528,55.33720088048092,Charger
870,1746468863586,55.15703682440384,Charger
871,1746468863648,55.20626766278404,Charger
872,1746468863706,55.331822899573964,Charger
873,1746468863766,55.40415523926083,Charger
874,1746468863827,55.41181148697864,Charger
875,1746468863888,55.5869005536033,Charger
876,1746468863947,55.59957454355882,Charger
877,1746468864006,55.66340096399032,Charger
878,1746468864067,55.64879169501882,Charger
879,1746468864127,55.48414156312217,Charger
880,1746468864186,55.2614944743166,Charger
881,1746468864246,55.1331969271687,Charger
882,1746468864308,55.04084668953836,Charger
883,1746468864367,54.90703784875664,Charger
884,1746468864427,55.02275724485291,Charger
885,1746468864487,55.20791532102962,Charger
886,1746468864548,55.36175476792678,Charger
887,1746468864607,55.54225716355931,Charger
888,1746468864667,55.72294203470557,Charger
889,1746468864727,55.77872012891245,Charger
890,1746468864788,55.90555562328573,Charger
891,1746468864847,55.86323701729136,Charger
892,1746468864906,55.88076860962676,Charger
893,1746468864967,55.75671710207919,Charger
894,1746468865026,55.58314236473964,Charger
895,1746468865087,55.51170865065855,Charger
896,1746468865147,55.53387377061279,Charger
897,1746468865208,55.563950757373824,Charger
898,1746468865266,55.63477869597132,Charger
899,1746468865327,55.76039693030943,Charger
900,1746468865389,55.883570040220405,Charger
901,1746468865446,55.96191647676766,Charger
902,1746468865506,56.01438391934664,Charger
903,1746468865567,56.01447150947716,Charger
904,1746468865627,55.89249075360785,Charger
905,1746468865689,55.81818001045755,Charger
906,1746468865747,55.75056426859658,Charger
907,1746468865807,55.69068769148868,Charger
908,1746468865867,55.676227688196846,Charger
909,1746468865927,55.57422050735089,Charger
910,1746468865986,55.66856525919847,Charger
911,1746468866048,55.78637164429143,Charger
912,1746468866106,56.03445807886887,Charger
913,1746468866167,56.05334229195106,Charger
914,1746468866227,55.90639243588075,Charger
915,1746468866288,55.83110060896577,Charger
916,1746468866348,55.72440150672436,Charger
917,1746468866407,55.73584377243196,Charger
918,1746468866472,55.585558007066126,Charger
919,1746468866527,55.53144193381069,Charger
920,1746468866586,55.54362413118047,Charger
921,1746468866648,55.702621253947385,Charger
922,1746468866707,55.99216701023374,Charger
923,1746468866766,56.21223317961583,Charger
924,1746468866826,56.21347028456031,Charger
925,1746468866886,56.22340632603903,Charger
926,1746468866948,56.23223344922933,Charger
927,1746468867006,56.16387578857054,Charger
928,1746468867066,56.03721322601694,Charger
929,1746468867126,55.89559217384161,Charger
930,1746468867186,55.753323680009885,Charger
931,1746468361427,108.3505597765959,Microwave
932,1746468361486,187.03269009846983,Microwave
933,1746468361546,235.39824599866077,Microwave
934,1746468361606,231.44319359146783,Microwave
935,1746468361666,187.73427396861592,Microwave
936,1746468361727,124.04874397112452,Microwave
937,1746468361786,116.90543074466866,Microwave
938,1746468361846,166.45528641427828,Microwave
939,1746468361906,209.6092482967556,Microwave
940,1746468361968,193.09290692376445,Microwave
941,1746468362026,130.74435721731948,Microwave
942,1746468362087,62.25391968635001,Microwave
943,1746468362146,117.29474542939072,Microwave
944,1746468362207,197.39462852170223,Microwave
945,1746468362266,239.1199173513473,Microwave
946,1746468362327,229.68878693437335,Microwave
947,1746468362387,180.59153570288055,Microwave
948,1746468362446,118.362797410974,Microwave
949,1746468362506,121.92916464655316,Microwave
950,1746468362566,173.56308349181631,Microwave
951,1746468362628,209.74823947517768,Microwave
952,1746468362686,185.41038994486985,Microwave
953,1746468362746,116.20848132580328,Microwave
954,1746468362806,60.79627657334786,Microwave
955,1746468362867,124.41613543091488,Microwave
956,1746468362928,200.00077543647183,Microwave
957,1746468362986,229.9676629813281,Microwave
958,1746468363047,210.53471409310504,Microwave
959,1746468363106,153.18297527013576,Microwave
960,1746468363166,108.623494157483,Microwave
961,1746468363228,145.32834149017967,Microwave
962,1746468363287,203.2121611238068,Microwave
963,1746468363346,224.51398115789348,Microwave
964,1746468363406,188.82821636821808,Microwave
965,1746468363466,106.41681190429044,Microwave
966,1746468363526,55.63286209740656,Microwave
967,1746468363586,138.2702181373942,Microwave
968,1746468363649,214.41007863391437,Microwave
969,1746468363707,235.64623793252403,Microwave
970,1746468363766,208.79589344119685,Microwave
971,1746468363827,147.23892958355356,Microwave
972,1746468363887,111.43656427904747,Microwave
973,1746468363947,153.51199892675322,Microwave
974,1746468364006,206.922198994432,Microwave
975,1746468364066,223.5107576528365,Microwave
976,1746468364128,179.0766913468738,Microwave
977,1746468364186,94.50340201513664,Microwave
978,1746468364247,67.172009870736,Microwave
979,1746468364306,150.27558611595472,Microwave
980,1746468364368,217.43318500264724,Microwave
981,1746468364428,229.88761402812008,Microwave
982,1746468364486,197.78522146511895,Microwave
983,1746468364549,135.56083458380016,Microwave
984,1746468364607,116.23332791062585,Microwave
985,1746468364666,167.06744595451454,Microwave
986,1746468364726,214.79413907696883,Microwave
987,1746468364788,220.69703275797207,Microwave
988,1746468364846,170.1466743629064,Microwave
989,1746468364906,84.8390392180136,Microwave
990,1746468364966,71.94012940154363,Microwave
991,1746468365027,156.65366991677303,Microwave
992,1746468365086,219.1364214581592,Microwave
993,1746468365148,226.1720768376692,Microwave
994,1746468365206,192.9997218033906,Microwave
995,1746468365266,135.412536144648,Microwave
996,1746468365326,126.43969272426268,Microwave
997,1746468365386,175.93720380361776,Microwave
998,1746468365448,214.73908675138424,Microwave
999,1746468365506,211.39777324860745,Microwave
1000,1746468365567,155.1032721258244,Microwave
1001,1746468365627,73.67560523777702,Microwave
1002,1746468365687,82.91667894919867,Microwave
1003,1746468365746,165.9090159677287,Microwave
1004,1746468365807,220.30679906486512,Microwave
1005,1746468365867,221.2980375197733,Microwave
1006,1746468365926,184.46701039784716,Microwave
1007,1746468365986,131.53313528796588,Microwave
1008,1746468366046,135.70442966744542,Microwave
1009,1746468366107,187.05255633322813,Microwave
1010,1746468366166,217.66527323263207,Microwave
1011,1746468366226,205.47610566802143,Microwave
1012,1746468366286,143.635592591878,Microwave
1013,1746468366347,68.66652047195748,Microwave
1014,1746468366406,91.91414765087744,Microwave
1015,1746468366466,173.1376104259079,Microwave
1016,1746468366527,219.6362967649844,Microwave
1017,1746468366586,213.63643319725912,Microwave
1018,1746468366646,172.778571870346,Microwave
1019,1746468366707,127.66146291260944,Microwave
1020,1746468366767,145.3621985865944,Microwave
1021,1746468366827,198.0126489407905,Microwave
1022,1746468366886,218.2827298880286,Microwave
1023,1746468366946,195.95743618468268,Microwave
1024,1746468367008,127.32496629499563,Microwave
1025,1746468367066,63.51684960854927,Microwave
1026,1746468367126,102.87421454944408,Microwave
1027,1746468367187,181.38267340682748,Microwave
1028,1746468367246,218.18870832350711,Microwave
1029,1746468367307,206.9812688070546,Microwave
1030,1746468367367,162.71025681981405,Microwave
1031,1746468367428,129.9037006357622,Microwave
1032,1746468367485,157.85412346462965,Microwave
1033,1746468367546,209.17475418659103,Microwave
1034,1746468367608,217.24098095744745,Microwave
1035,1746468367666,183.73766384707864,Microwave
1036,1746468367726,108.8697879517146,Microwave
1037,1746468367786,63.90795449641963,Microwave
1038,1746468367848,117.13662235793014,Microwave
1039,1746468367906,190.58729095712755,Microwave
1040,1746468367967,214.66834016258213,Microwave
1041,1746468368026,195.6262073734554,Microwave
1042,1746468368086,147.98072268889985,Microwave
1043,1746468368146,130.97691821055105,Microwave
1044,1746468368206,171.5202253600368,Microwave
1045,1746468368267,218.3128184220828,Microwave
1046,1746468368326,215.26587846892664,Microwave
1047,1746468368386,172.2546604500459,Microwave
1048,1746468368447,93.2354299610075,Microwave
1049,1746468368507,68.89358421171836,Microwave
1050,1746468368566,131.15282456413772,Microwave
1051,1746468368627,197.5162803428637,Microwave
1052,1746468368686,211.04066158828329,Microwave
1053,1746468368747,185.6830083654584,Microwave
1054,1746468368807,139.09669047517826,Microwave
1055,1746468368866,137.27948012816051,Microwave
1056,1746468368927,184.89650729949045,Microwave
1057,1746468368986,223.3953155582256,Microwave
1058,1746468369046,208.91730495823535,Microwave
1059,1746468369106,157.09650548727691,Microwave
1060,1746468369167,79.88036041415096,Microwave
1061,1746468369227,84.40055995866715,Microwave
1062,1746468369286,157.34509603060633,Microwave
1063,1746468369347,209.5682583533765,Microwave
1064,1746468369406,203.1370812039765,Microwave
1065,1746468369466,160.26025563298947,Microwave
1066,1746468369527,113.80943011874334,Microwave
1067,1746468369587,144.82534930702178,Microwave
1068,1746468369646,211.79193729448144,Microwave
1069,1746468369706,244.70631318197132,Microwave
1070,1746468369767,221.14691946569476,Microwave
1071,1746468369828,147.44636329675444,Microwave
1072,1746468369887,48.227469603218665,Microwave
1073,1746468369946,93.34684476132637,Microwave
1074,1746468370008,182.81878623757305,Microwave
1075,1746468370066,228.69144089920076,Microwave
1076,1746468370126,216.86696237811108,Microwave
1077,1746468370187,161.56408016826649,Microwave
1078,1746468370248,110.89023522005236,Microwave
1079,1746468370306,154.7985369158517,Microwave
1080,1746468370367,227.73344414546492,Microwave
1081,1746468370427,252.59566406461212,Microwave
1082,1746468370486,218.1994918052027,Microwave
1083,1746468370546,131.25956364518595,Microwave
1084,1746468370606,42.68168968519408,Microwave
1085,1746468370667,107.923218786507,Microwave
1086,1746468370726,192.40863341046887,Microwave
1087,1746468370786,229.95227371865963,Microwave
1088,1746468370846,210.1864330075294,Microwave
1089,1746468370907,150.13850052401514,Microwave
1090,1746468370966,113.7071391922864,Microwave
1091,1746468371026,169.54363152272057,Microwave
1092,1746468371086,237.6719270364881,Microwave
1093,1746468371146,249.778324060254,Microwave
1094,1746468371206,204.7458890467288,Microwave
1095,1746468371266,112.73997227176103,Microwave
1096,1746468371328,44.42528788526845,Microwave
1097,1746468371386,123.8492061059385,Microwave
1098,1746468371446,202.8460545536268,Microwave
1099,1746468371506,229.1615979920512,Microwave
1100,1746468371567,201.22722755916283,Microwave
1101,1746468371626,137.1810217613407,Microwave
1102,1746468371686,119.2315023013447,Microwave
1103,1746468371747,185.7607161863208,Microwave
1104,1746468371806,248.29808421400287,Microwave
1105,1746468371867,249.19231888634548,Microwave
1106,1746468371926,193.8044108715572,Microwave
1107,1746468371987,95.11074463724388,Microwave
1108,1746468372048,51.49021189966645,Microwave
1109,1746468372106,137.08313851624243,Microwave
1110,1746468372166,208.4338284305985,Microwave
1111,1746468372226,223.38956316587056,Microwave
1112,1746468372286,187.6250824145248,Microwave
1113,1746468372347,121.45861720974696,Microwave
1114,1746468372407,118.05056456598412,Microwave
1115,1746468372466,192.2998739739064,Microwave
1116,1746468372526,250.568123849094,Microwave
1117,1746468372586,244.19366808995852,Microwave
1118,1746468372648,184.48152054267584,Microwave
1119,1746468372706,87.82937700801344,Microwave
1120,1746468372766,64.7977169413954,Microwave
1121,1746468372826,146.68705995354733,Microwave
1122,1746468372886,209.0739869581836,Microwave
1123,1746468372946,219.398386352064,Microwave
1124,1746468373007,185.2144426342039,Microwave
1125,1746468373067,129.49792486903166,Microwave
1126,1746468373126,140.10003675078997,Microwave
1127,1746468373186,204.77116053538384,Microwave
1128,1746468373247,252.24554099097423,Microwave
1129,1746468373307,240.20484339744647,Microwave
1130,1746468373368,180.5011289062889,Microwave
1131,1746468373426,97.22872424733208,Microwave
1132,1746468373487,76.26938743820432,Microwave
1133,1746468373546,142.24570674498247,Microwave
1134,1746468373608,197.5643180890955,Microwave
1135,1746468373666,203.8251957355064,Microwave
1136,1746468373727,177.40674432268753,Microwave
1137,1746468373786,145.71512631996902,Microwave
1138,1746468373847,161.6178394364966,Microwave
1139,1746468373906,208.89252410685117,Microwave
1140,1746468373968,232.617979661553,Microwave
1141,1746468374026,205.9526321665243,Microwave
1142,1746468374086,140.36293543909375,Microwave
1143,1746468374147,75.28979214062878,Microwave
1144,1746468374206,99.33055081727191,Microwave
1145,1746468374266,164.38334972093128,Microwave
1146,1746468374326,200.93657428743012,Microwave
1147,1746468374387,197.7182309990302,Microwave
1148,1746468374446,165.51345838642848,Microwave
1149,1746468374506,140.16725106328516,Microwave
1150,1746468374566,166.61311750793388,Microwave
1151,1746468374627,216.217331499634,Microwave
1152,1746468374686,230.9711919069094,Microwave
1153,1746468374746,196.6364525263968,Microwave
1154,1746468374808,124.12411049001214,Microwave
1155,1746468374866,68.42501215744748,Microwave
1156,1746468374926,108.31763954920662,Microwave
1157,1746468374986,172.87861997326988,Microwave
1158,1746468375047,203.9437679103136,Microwave
1159,1746468375106,196.30281535003573,Microwave
1160,1746468738867,140.33517232863753,Wireless charger
1161,1746468738928,139.41128185998377,Wireless charger
1162,1746468738986,139.39625638613788,Wireless charger
1163,1746468739046,139.40677591046375,Wireless charger
1164,1746468739106,139.10947295446738,Wireless charger
1165,1746468739166,138.921398234911,Wireless charger
1166,1746468739226,138.98859590087545,Wireless charger
1167,1746468739287,139.21605113486453,Wireless charger
1168,1746468739346,139.8433458052096,Wireless charger
1169,1746468739406,140.646872642443,Wireless charger
1170,1746468739467,140.51332666618694,Wireless charger
1171,1746468739526,140.77230329841962,Wireless charger
1172,1746468739586,141.1028256747766,Wireless charger
1173,1746468739646,141.27234035128996,Wireless charger
1174,1746468739708,141.41742314570035,Wireless charger
1175,1746468739766,142.01087812429844,Wireless charger
1176,1746468739828,141.99037453681638,Wireless charger
1177,1746468739885,141.71316271816494,Wireless charger
1178,1746468739946,141.8253384491805,Wireless charger
1179,1746468740006,141.3572931449787,Wireless charger
1180,1746468740066,140.77551925209798,Wireless charger
1181,1746468740127,140.17826228807863,Wireless charger
1182,1746468740186,139.94575046054877,Wireless charger
1183,1746468740246,139.40694897843932,Wireless charger
1184,1746468740306,138.85292265755405,Wireless charger
1185,1746468740367,138.6732557476925,Wireless charger
1186,1746468740426,138.321758225348,Wireless charger
1187,1746468740485,138.21253569824094,Wireless charger
1188,1746468740546,138.27841228612257,Wireless charger
1189,1746468740606,138.4636818007739,Wireless charger
1190,1746468740666,138.39577527602532,Wireless charger
1191,1746468740726,138.28593568214524,Wireless charger
1192,1746468740787,138.38329353165798,Wireless charger
1193,1746468740846,138.48209032183493,Wireless charger
1194,1746468740906,138.4769346459127,Wireless charger
1195,1746468740966,138.7034597566981,Wireless charger
1196,1746468741027,138.98963612780358,Wireless charger
1197,1746468741086,139.35626965616876,Wireless charger
1198,1746468741146,139.7843676393766,Wireless charger
1199,1746468741206,140.33012372372266,Wireless charger
1200,1746468741266,140.86969068749585,Wireless charger
1201,1746468741327,140.7989679474829,Wireless charger
1202,1746468741386,140.67577679031348,Wireless charger
1203,1746468741447,140.26698181053644,Wireless charger
1204,1746468741506,140.1253485496127,Wireless charger
1205,1746468741566,139.85534147250553,Wireless charger
1206,1746468741626,139.3560580151212,Wireless charger
1207,1746468741686,139.14891458314884,Wireless charger
1208,1746468741746,138.76304199701212,Wireless charger
1209,1746468741806,138.8650209606508,Wireless charger
1210,1746468741867,139.47795784807576,Wireless charger
1211,1746468741926,139.53377093873632,Wireless charger
1212,1746468741986,139.36851621167102,Wireless charger
1213,1746468742046,139.55137531295773,Wireless charger
1214,1746468742107,139.55291164330723,Wireless charger
1215,1746468742166,139.4867804918861,Wireless charger
1216,1746468742226,139.3492370311519,Wireless charger
1217,1746468742286,138.89752856737726,Wireless charger
1218,1746468742346,138.47175200424323,Wireless charger
1219,1746468742406,137.95772723304546,Wireless charger
1220,1746468742466,137.25728798188877,Wireless charger
1221,1746468742528,136.2698256547922,Wireless charger
1222,1746468742586,135.50914395626742,Wireless charger
1223,1746468742646,134.22640232317102,Wireless charger
1224,1746468742706,133.1959412833829,Wireless charger
1225,1746468742767,132.26037853763287,Wireless charger
1226,1746468742826,130.98152036442843,Wireless charger
1227,1746468742885,130.67642122177824,Wireless charger
1228,1746468742947,130.4233719610067,Wireless charger
1229,1746468743006,130.68087723412614,Wireless charger
1230,1746468743066,130.99027727438894,Wireless charger
1231,1746468743126,131.662920485064,Wireless charger
1232,1746468743187,132.395289260783,Wireless charger
1233,1746468743247,133.479634038374,Wireless charger
1234,1746468743306,134.80626654993813,Wireless charger
1235,1746468743366,135.18094251773132,Wireless charger
1236,1746468743426,135.2564394177691,Wireless charger
1237,1746468743486,135.09105795598305,Wireless charger
1238,1746468743546,134.93051751917,Wireless charger
1239,1746468743607,134.79305394590315,Wireless charger
1240,1746468743666,134.92705812130302,Wireless charger
1241,1746468743726,134.68474456829173,Wireless charger
1242,1746468743786,134.5286135620812,Wireless charger
1243,1746468743847,135.20845719036836,Wireless charger
1244,1746468743906,136.09237837700047,Wireless charger
1245,1746468743966,136.90294398130152,Wireless charger
1246,1746468744026,137.76269979075644,Wireless charger
1247,1746468744086,138.6351589561387,Wireless charger
1248,1746468744146,139.20092775646123,Wireless charger
1249,1746468744206,139.69182186788663,Wireless charger
1250,1746468744267,139.86258260492843,Wireless charger
1251,1746468744326,139.91022437327476,Wireless charger
1252,1746468744385,139.8396875261007,Wireless charger
1253,1746468744447,139.58806312449525,Wireless charger
1254,1746468744508,138.85172845783234,Wireless charger
1255,1746468744566,138.00190714098812,Wireless charger
1256,1746468744626,137.10137261469436,Wireless charger
1257,1746468744685,136.37406522981206,Wireless charger
1258,1746468744746,135.87009369510233,Wireless charger
1259,1746468744806,135.54796807009023,Wireless charger
1260,1746468744867,135.17251928722484,Wireless charger
1261,1746468744927,134.67607040918168,Wireless charger
1262,1746468744986,134.41366956477452,Wireless charger
1263,1746468745046,134.74868116448224,Wireless charger
1264,1746468745106,135.2066378924201,Wireless charger
1265,1746468745167,135.6459491494344,Wireless charger
1266,1746468745226,135.76680126437975,Wireless charger
1267,1746468745288,135.53741277216793,Wireless charger
1268,1746468745346,135.5834882895146,Wireless charger
1269,1746468745406,135.77576080794648,Wireless charger
1270,1746468745466,135.96717678021776,Wireless charger
1271,1746468745526,135.56911774739737,Wireless charger
1272,1746468745587,135.10247254420915,Wireless charger
1273,1746468745646,134.43461950272757,Wireless charger
1274,1746468745708,134.0426457404297,Wireless charger
1275,1746468745768,133.5937008414197,Wireless charger
1276,1746468745826,133.20942259572968,Wireless charger
1277,1746468745885,132.9294637221866,Wireless charger
1278,1746468745947,132.97599084348352,Wireless charger
1279,1746468746007,133.4130565001223,Wireless charger
1280,1746468746066,133.88509752334926,Wireless charger
1281,1746468746126,134.77248942605993,Wireless charger
1282,1746468746186,135.4691792343364,Wireless charger
1283,1746468746248,136.26794314349226,Wireless charger
1284,1746468746306,136.9532723772266,Wireless charger
1285,1746468746366,137.1043310908676,Wireless charger
1286,1746468746426,137.10021329806833,Wireless charger
1287,1746468746486,137.29901525931976,Wireless charger
1288,1746468746545,137.47272834222505,Wireless charger
1289,1746468746606,137.61968010258477,Wireless charger
1290,1746468746667,137.56835784533868,Wireless charger
1291,1746468746726,136.99373679114697,Wireless charger
1292,1746468746785,136.69314870290063,Wireless charger
1293,1746468746846,136.68692292875235,Wireless charger
1294,1746468746907,136.75725700991282,Wireless charger
1295,1746468746966,136.78348569563258,Wireless charger
1296,1746468747026,136.73617431272808,Wireless charger
1297,1746468747086,136.52294965963685,Wireless charger
1298,1746468747146,136.80598191496418,Wireless charger
1299,1746468747206,137.5293028068389,Wireless charger
1300,1746468747267,138.29518719240698,Wireless charger
1301,1746468747327,138.76694968521787,Wireless charger
1302,1746468747386,139.37428635350383,Wireless charger
1303,1746468747446,139.47838770353405,Wireless charger
1304,1746468747506,139.126464928166,Wireless charger
1305,1746468747567,138.92530106368926,Wireless charger
1306,1746468747626,138.75110045125533,Wireless charger
1307,1746468747686,138.8091977082782,Wireless charger
1308,1746468747747,138.8810399123548,Wireless charger
1309,1746468747806,138.9795695655521,Wireless charger
1310,1746468747866,138.86818914480048,Wireless charger
1311,1746468747926,138.63751080053558,Wireless charger
1312,1746468747987,139.10422436095055,Wireless charger
1313,1746468748046,139.4286311276463,Wireless charger
1314,1746468748106,139.7296787103148,Wireless charger
1315,1746468748166,140.00919153340158,Wireless charger
1316,1746468748226,139.98361612343547,Wireless charger
1317,1746468748287,140.30932968146757,Wireless charger
1318,1746468748347,140.3497181960575,Wireless charger
1319,1746468748407,140.73271659957334,Wireless charger
1320,1746468748466,140.74517475225065,Wireless charger
1321,1746468748526,140.50754964765414,Wireless charger
1322,1746468748586,140.32959781945482,Wireless charger
1323,1746468748647,140.05293774157235,Wireless charger
