timestamp,MagneticRotationSensor
1746468628226,84.51541125908952
1746468628287,84.4301210448471
1746468628346,83.97807150351346
1746468628406,83.4262107555352
1746468628468,83.11418162647124
1746468628526,82.82941874777696
1746468628586,82.25238776611194
1746468628647,80.64131741232944
1746468628709,77.70866191696535
1746468628767,74.22252469835503
1746468628826,70.55607915474825
1746468628886,66.42522005029304
1746468628947,62.46726289849221
1746468629006,58.41651249359707
1746468629067,54.65012061257605
1746468629127,52.30486082665674
1746468629186,51.079563133786486
1746468629246,50.41723224459279
1746468629306,50.05440100290029
1746468629367,50.019894117225675
1746468629426,49.91629932167573
1746468629487,49.95182507555815
1746468629546,49.946772349095355
1746468629607,49.83574529878376
1746468629665,49.79320732327093
1746468629728,49.70570522349422
